col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
11374,8,0,3,1,1000,260,260,0
11375,8,0,3,1,1000,20,20,0
11376,8,0,3,1,1000,50,50,0
11377,8,0,3,1,1000,100,100,0
11378,8,0,3,1,1000,300,300,0
11379,8,0,3,1,1000,400,400,0
11380,8,0,3,1,1000,500,500,0
11381,8,0,3,1,1000,1000,1000,0
11382,8,0,3,1,1000,700,700,0
11383,8,0,3,1,1000,3000,3000,0
11384,8,0,3,1,1000,60,60,0
11385,1,426,4,1,1000,1,1,0
11386,1,427,4,1,1000,1,1,0
11387,1,428,4,1,1000,1,1,0
11388,1,429,4,1,1000,1,1,0
11389,3,1106,4,1,1000,1,1,0
11390,3,1107,4,1,1000,1,1,0
11391,3,1108,4,1,1000,1,1,0
11392,3,1109,4,1,1000,1,1,0
11393,3,1110,4,1,1000,1,1,0
11394,3,1111,4,1,1000,1,1,0
11395,3,1112,4,1,1000,1,1,0
11396,3,1113,4,1,1000,1,1,0
11397,3,1114,4,1,1000,1,1,0
11398,3,1115,4,1,1000,1,1,0
11399,3,1116,4,1,1000,1,1,0
11400,3,1117,4,1,1000,1,1,0
11401,3,1118,4,1,1000,1,1,0
11402,3,1119,4,1,1000,1,1,0
11403,3,1120,4,1,1000,1,1,0
11404,3,1121,4,1,1000,1,1,0
11405,1,430,4,1,1000,1,1,0
11406,1,431,4,1,1000,1,1,0
11407,1,432,4,1,1000,1,1,0
11408,3,1122,4,1,1000,1,1,0
11409,3,1123,4,1,1000,1,1,0
11410,3,1124,4,1,1000,1,1,0
11411,3,1125,4,1,1000,1,1,0
11412,3,1126,4,1,1000,1,1,0
11413,3,1127,4,1,1000,1,1,0
11414,3,1128,4,1,1000,1,1,0
11415,3,1129,4,1,1000,1,1,0
11416,3,1130,4,1,1000,1,1,0
11417,3,1131,4,1,1000,1,1,0
11418,3,1132,4,1,1000,1,1,0
11419,3,1133,4,1,1000,1,1,0
11420,3,1134,4,1,1000,1,1,0
11421,3,1135,4,1,1000,1,1,0
11422,3,1136,4,1,1000,1,1,0
11423,3,1137,4,1,1000,1,1,0
11424,1,433,4,1,1000,1,1,0
11425,3,1142,4,1,1000,1,1,0
11426,3,1143,4,1,1000,1,1,0
11427,3,1144,4,1,1000,1,1,0
11428,3,1145,4,1,1000,1,1,0
11429,1,439,4,1,1000,1,1,0
11430,3,1146,4,1,1000,1,1,0
11431,3,1147,4,1,1000,1,1,0
11432,3,1148,4,1,1000,1,1,0
11433,3,1149,4,1,1000,1,1,0
11434,1,440,4,1,1000,1,1,0
11435,3,1150,4,1,1000,1,1,0
11436,3,1151,4,1,1000,1,1,0
11437,3,1152,4,1,1000,1,1,0
11438,3,1153,4,1,1000,1,1,0
11439,1,441,4,1,1000,1,1,0
11440,3,1154,4,1,1000,1,1,0
11441,3,1155,4,1,1000,1,1,0
11442,3,1156,4,1,1000,1,1,0
11443,3,1157,4,1,1000,1,1,0
11444,1,442,4,1,1000,1,1,0
11445,3,1158,4,1,1000,1,1,0
11446,3,1159,4,1,1000,1,1,0
11447,3,1160,4,1,1000,1,1,0
11448,3,1161,4,1,1000,1,1,0
11449,1,443,4,1,1000,1,1,0
11450,3,1162,4,1,1000,1,1,0
11451,3,1163,4,1,1000,1,1,0
11452,3,1164,4,1,1000,1,1,0
11453,3,1165,4,1,1000,1,1,0
11454,1,444,4,1,1000,1,1,0
11455,12,0,4,1,1000,60,60,0
11456,12,0,4,1,1000,330,330,0
11457,12,0,4,1,1000,688,688,0
11458,12,0,4,1,1000,1426,1426,0
11459,3,1166,4,1,1000,1,1,0
11460,3,1167,4,1,1000,1,1,0
11461,3,1168,4,1,1000,1,1,0
11462,3,1169,4,1,1000,1,1,0
11463,1,445,4,1,1000,1,1,0
11464,1,446,4,1,1000,1,1,0
11465,3,1170,4,1,1000,1,1,0
11466,3,1171,4,1,1000,1,1,0
11467,3,1172,4,1,1000,1,1,0
11468,3,1173,4,1,1000,1,1,0
11469,1,447,4,1,1000,1,1,0
11470,3,1174,4,1,1000,1,1,0
11471,3,1175,4,1,1000,1,1,0
11472,3,1176,4,1,1000,1,1,0
11473,3,1177,4,1,1000,1,1,0
11474,1,448,4,1,1000,1,1,0
11475,3,1178,4,1,1000,1,1,0
11476,3,1179,4,1,1000,1,1,0
11477,3,1180,4,1,1000,1,1,0
11478,3,1181,4,1,1000,1,1,0
11479,1,449,4,1,1000,1,1,0
11480,3,1182,4,1,1000,1,1,0
11481,3,1183,4,1,1000,1,1,0
11482,3,1184,4,1,1000,1,1,0
11483,3,1185,4,1,1000,1,1,0
11484,1,450,4,1,1000,1,1,0
11485,3,1186,4,1,1000,1,1,0
11486,3,1187,4,1,1000,1,1,0
11487,3,1188,4,1,1000,1,1,0
11488,3,1189,4,1,1000,1,1,0
11489,1,451,4,1,1000,1,1,0
11490,3,1190,4,1,1000,1,1,0
11491,3,1191,4,1,1000,1,1,0
11492,3,1192,4,1,1000,1,1,0
11493,3,1193,4,1,1000,1,1,0
11494,1,344,4,1,1000,1,1,0
11495,3,876,4,1,1000,1,1,0
11496,3,877,4,1,1000,1,1,0
11497,3,878,4,1,1000,1,1,0
11498,3,879,4,1,1000,1,1,0
11499,1,345,4,1,1000,1,1,0
11500,3,880,4,1,1000,1,1,0
11501,3,881,4,1,1000,1,1,0
11502,3,882,4,1,1000,1,1,0
11503,3,883,4,1,1000,1,1,0
11504,1,452,4,1,1000,1,1,0
11505,3,1194,4,1,1000,1,1,0
11506,3,1195,4,1,1000,1,1,0
11507,3,1196,4,1,1000,1,1,0
11508,3,1197,4,1,1000,1,1,0
11509,1,5001,4,1,1000,1,1,0
11510,1,5002,4,1,1000,1,1,0
11511,1,5003,4,1,1000,1,1,0
11512,3,30016,4,1,1000,1,1,0
11513,3,30017,4,1,1000,1,1,0
11514,3,30018,4,1,1000,1,1,0
11515,3,30019,4,1,1000,1,1,0
11516,3,30020,4,1,1000,1,1,0
11517,3,30021,4,1,1000,1,1,0
11518,3,30022,4,1,1000,1,1,0
11519,3,30023,4,1,1000,1,1,0
11520,3,30004,4,1,1000,1,1,0
11521,3,30005,4,1,1000,1,1,0
11522,3,30006,4,1,1000,1,1,0
11523,3,30007,4,1,1000,1,1,0
11524,8,0,3,1,1000,1800,1800,0
11525,8,0,3,1,1000,3700,3700,0
11526,8,0,3,1,1000,8000,8000,0
11527,8,0,3,1,1000,15000,15000,0
11528,1,456,4,1,1000,1,1,0
11529,3,1210,4,1,1000,1,1,0
11530,3,1211,4,1,1000,1,1,0
11531,3,1212,4,1,1000,1,1,0
11532,3,1213,4,1,1000,1,1,0
11533,1,457,4,1,1000,1,1,0
11534,3,1214,4,1,1000,1,1,0
11535,3,1215,4,1,1000,1,1,0
11536,3,1216,4,1,1000,1,1,0
11537,3,1217,4,1,1000,1,1,0
11538,8,0,3,1,1000,150,150,0
11539,8,0,3,1,1000,350,350,0
11540,1,458,4,1,1000,1,1,0
11541,3,1218,4,1,1000,1,1,0
11542,3,1219,4,1,1000,1,1,0
11543,3,1220,4,1,1000,1,1,0
11544,3,1221,4,1,1000,1,1,0
11545,3,1222,4,1,1000,1,1,0
11546,3,1223,4,1,1000,1,1,0
11547,3,1224,4,1,1000,1,1,0
11548,3,1225,4,1,1000,1,1,0
11549,3,1226,4,1,1000,1,1,0
11550,3,1227,4,1,1000,1,1,0
11551,3,1228,4,1,1000,1,1,0
11552,3,1229,4,1,1000,1,1,0
11553,1,459,4,1,1000,1,1,0
11554,1,460,4,1,1000,1,1,0
11555,8,0,3,1,1000,5000,5000,0
11556,12,0,4,1,1000,1500,1500,0
11557,3,1230,4,1,1000,1,1,0
11558,3,1231,4,1,1000,1,1,0
11559,3,1232,4,1,1000,1,1,0
11560,3,1233,4,1,1000,1,1,0
11561,1,461,4,1,1000,1,1,0
11562,3,1234,4,1,1000,1,1,0
11563,3,1235,4,1,1000,1,1,0
11564,3,1236,4,1,1000,1,1,0
11565,3,1237,4,1,1000,1,1,0
11566,1,462,4,1,1000,1,1,0
11567,3,1238,4,1,1000,1,1,0
11568,3,1239,4,1,1000,1,1,0
11569,3,1240,4,1,1000,1,1,0
11570,3,1241,4,1,1000,1,1,0
11571,1,463,4,1,1000,1,1,0
11572,3,1242,4,1,1000,1,1,0
11573,3,1243,4,1,1000,1,1,0
11574,3,1244,4,1,1000,1,1,0
11575,3,1245,4,1,1000,1,1,0
11576,1,464,4,1,1000,1,1,0
11577,3,1246,4,1,1000,1,1,0
11578,3,1247,4,1,1000,1,1,0
11579,3,1248,4,1,1000,1,1,0
11580,3,1249,4,1,1000,1,1,0
11581,1,465,4,1,1000,1,1,0
11582,3,1250,4,1,1000,1,1,0
11583,3,1251,4,1,1000,1,1,0
11584,3,1252,4,1,1000,1,1,0
11585,3,1253,4,1,1000,1,1,0
11586,1,466,4,1,1000,1,1,0
11587,3,1254,4,1,1000,1,1,0
11588,3,1255,4,1,1000,1,1,0
11589,3,1256,4,1,1000,1,1,0
11590,3,1257,4,1,1000,1,1,0
11591,1,467,4,1,1000,1,1,0
11592,3,1258,4,1,1000,1,1,0
11593,3,1259,4,1,1000,1,1,0
11594,3,1260,4,1,1000,1,1,0
11595,3,1261,4,1,1000,1,1,0
11596,1,468,4,1,1000,1,1,0
11597,1,469,4,1,1000,1,1,0
11598,3,1262,4,1,1000,1,1,0
11599,3,1263,4,1,1000,1,1,0
11600,3,1264,4,1,1000,1,1,0
11601,3,1265,4,1,1000,1,1,0
11602,1,470,4,1,1000,1,1,0
11603,3,1266,4,1,1000,1,1,0
11604,3,1267,4,1,1000,1,1,0
11605,3,1268,4,1,1000,1,1,0
11606,3,1269,4,1,1000,1,1,0
11607,1,471,4,1,1000,1,1,0
11608,3,1270,4,1,1000,1,1,0
11609,3,1271,4,1,1000,1,1,0
11610,3,1272,4,1,1000,1,1,0
11611,3,1273,4,1,1000,1,1,0
11612,1,472,4,1,1000,1,1,0
11613,3,1274,4,1,1000,1,1,0
11614,3,1275,4,1,1000,1,1,0
11615,3,1276,4,1,1000,1,1,0
11616,3,1277,4,1,1000,1,1,0
11617,1,473,4,1,1000,1,1,0
11618,3,1278,4,1,1000,1,1,0
11619,3,1279,4,1,1000,1,1,0
11620,3,1280,4,1,1000,1,1,0
11621,3,1281,4,1,1000,1,1,0
11622,1,474,4,1,1000,1,1,0
11623,3,1282,4,1,1000,1,1,0
11624,3,1283,4,1,1000,1,1,0
11625,3,1284,4,1,1000,1,1,0
11626,3,1285,4,1,1000,1,1,0
11627,1,475,4,1,1000,1,1,0
11628,3,1286,4,1,1000,1,1,0
11629,3,1287,4,1,1000,1,1,0
11630,3,1288,4,1,1000,1,1,0
11631,3,1289,4,1,1000,1,1,0
11632,1,452,4,1,1000,1,1,0
11633,3,1194,4,1,1000,1,1,0
11634,3,1195,4,1,1000,1,1,0
11635,3,1196,4,1,1000,1,1,0
11636,3,1197,4,1,1000,1,1,0
11637,1,453,4,1,1000,1,1,0
11638,3,1198,4,1,1000,1,1,0
11639,3,1199,4,1,1000,1,1,0
11640,3,1200,4,1,1000,1,1,0
11641,3,1201,4,1,1000,1,1,0
11642,1,454,4,1,1000,1,1,0
11643,3,1202,4,1,1000,1,1,0
11644,3,1203,4,1,1000,1,1,0
11645,3,1204,4,1,1000,1,1,0
11646,3,1205,4,1,1000,1,1,0
11647,1,455,4,1,1000,1,1,0
11648,3,1206,4,1,1000,1,1,0
11649,3,1207,4,1,1000,1,1,0
11650,3,1208,4,1,1000,1,1,0
11651,3,1209,4,1,1000,1,1,0
11652,12,0,4,1,1000,100,100,0
11653,12,0,4,1,1000,200,200,0
11654,12,0,4,1,1000,300,300,0
11655,12,0,4,1,1000,400,400,0
11657,3,1171,4,2,1000,1,1,0
11657,8,0,3,1,1000,3888,3888,0
11658,3,1171,4,3,1000,1,1,0
11658,3,1173,4,4,1000,1,1,0
11658,8,0,3,1,1000,5476,5476,0
11658,12,0,4,2,1000,888,888,0
11659,1,484,4,4,1000,1,1,0
11659,3,1170,4,6,1000,1,1,0
11659,3,1171,4,7,1000,1,1,0
11659,3,1173,4,5,1000,1,1,0
11659,7,0,1,3,1000,180000000,180000000,0
11659,8,0,3,1,1000,7064,7064,0
11659,12,0,4,2,1000,2076,2076,0
11660,1,484,4,4,1000,1,1,0
11660,3,1170,4,6,1000,1,1,0
11660,3,1171,4,7,1000,1,1,0
11660,3,1172,4,5,1000,1,1,0
11660,3,1173,4,8,1000,1,1,0
11660,7,0,1,3,1000,460000000,460000000,0
11660,8,0,3,1,1000,7064,7064,0
11660,12,0,4,2,1000,2076,2076,0
11661,3,1290,4,1,1000,1,1,0
11662,3,1291,4,1,1000,1,1,0
11663,3,1292,4,1,1000,1,1,0
11664,3,1293,4,1,1000,1,1,0
11665,3,1294,4,1,1000,1,1,0
11666,3,1295,4,1,1000,1,1,0
11667,3,1296,4,1,1000,1,1,0
11668,3,1297,4,1,1000,1,1,0
11669,3,1298,4,1,1000,1,1,0
11670,3,1299,4,1,1000,1,1,0
11671,3,1300,4,1,1000,1,1,0
11672,3,1301,4,1,1000,1,1,0
11673,1,476,4,1,1000,1,1,0
11674,1,477,4,1,1000,1,1,0
11675,1,478,4,1,1000,1,1,0
11676,7,0,1,1,1000,180000000,180000000,0
11677,12,0,4,1,1000,1188,1188,0
11678,8,0,3,1,1000,1588,1588,0
11679,3,1302,4,1,1000,1,1,0
11680,3,1303,4,1,1000,1,1,0
11681,3,1304,4,1,1000,1,1,0
11682,3,1305,4,1,1000,1,1,0
11683,3,1306,4,1,1000,1,1,0
11684,3,1307,4,1,1000,1,1,0
11685,3,1308,4,1,1000,1,1,0
11686,3,1309,4,1,1000,1,1,0
11687,3,1310,4,1,1000,1,1,0
11688,3,1311,4,1,1000,1,1,0
11689,3,1312,4,1,1000,1,1,0
11690,3,1313,4,1,1000,1,1,0
11691,1,479,4,1,1000,1,1,0
11692,1,480,4,1,1000,1,1,0
11693,1,481,4,1,1000,1,1,0
11694,3,1314,4,1,1000,1,1,0
11695,3,1315,4,1,1000,1,1,0
11696,3,1316,4,1,1000,1,1,0
11697,3,1317,4,1,1000,1,1,0
11698,3,1318,4,1,1000,1,1,0
11699,3,1319,4,1,1000,1,1,0
11700,3,1320,4,1,1000,1,1,0
11701,3,1321,4,1,1000,1,1,0
11702,3,1322,4,1,1000,1,1,0
11703,3,1323,4,1,1000,1,1,0
11704,3,1324,4,1,1000,1,1,0
11705,3,1325,4,1,1000,1,1,0
11706,1,482,4,1,1000,1,1,0
11707,1,483,4,1,1000,1,1,0
11708,1,484,4,1,1000,1,1,0
11709,1,894,4,1,1000,8,8,0
11709,8,0,3,2,1000,2000,2000,0
11709,12,0,4,4,1000,500,500,0
11709,16,0,4,3,1000,1500,1500,0
11710,1,438,4,1,1000,1,1,0
11711,3,1138,4,1,1000,1,1,0
11712,3,1139,4,1,1000,1,1,0
11713,3,1140,4,1,1000,1,1,0
11714,3,1141,4,1,1000,1,1,0
11715,1,275,4,1,1000,1,1,0
11715,3,1166,4,2,1000,1,1,0
11716,1,303,4,1,1000,1,1,0
11716,3,1167,4,2,1000,1,1,0
11717,1,5001,4,1,1000,1,1,0
11718,1,452,4,1,1000,1,1,0
11718,3,1169,4,2,1000,1,1,0
11719,3,1326,4,1,1000,1,1,0
11720,3,1327,4,1,1000,1,1,0
11721,3,1328,4,1,1000,1,1,0
11722,3,1329,4,1,1000,1,1,0
11723,3,1330,4,1,1000,1,1,0
11724,3,1331,4,1,1000,1,1,0
11725,3,1332,4,1,1000,1,1,0
11726,3,1333,4,1,1000,1,1,0
11727,3,1334,4,1,1000,1,1,0
11728,3,1335,4,1,1000,1,1,0
11729,3,1336,4,1,1000,1,1,0
11730,3,1337,4,1,1000,1,1,0
11731,1,485,4,1,1000,1,1,0
11732,1,486,4,1,1000,1,1,0
11733,1,487,4,1,1000,1,1,0
11734,3,1338,4,1,1000,1,1,0
11735,3,1339,4,1,1000,1,1,0
11736,3,1340,4,1,1000,1,1,0
11737,3,1341,4,1,1000,1,1,0
11738,1,488,4,1,1000,1,1,0
11739,3,1342,4,1,1000,1,1,0
11740,3,1343,4,1,1000,1,1,0
11741,3,1344,4,1,1000,1,1,0
11742,3,1345,4,1,1000,1,1,0
11743,3,1346,4,1,1000,1,1,0
11744,3,1347,4,1,1000,1,1,0
11745,3,1348,4,1,1000,1,1,0
11746,3,1349,4,1,1000,1,1,0
11747,3,1350,4,1,1000,1,1,0
11748,3,1351,4,1,1000,1,1,0
11749,3,1352,4,1,1000,1,1,0
11750,3,1353,4,1,1000,1,1,0
11751,1,489,4,1,1000,1,1,0
11752,1,490,4,1,1000,1,1,0
11753,1,491,4,1,1000,1,1,0
11754,3,1171,4,2,1000,1,1,0
11754,8,0,3,1,1000,3000,3000,0
11755,3,1171,4,2,1000,1,1,0
11755,3,1173,4,3,1000,1,1,0
11755,8,0,3,1,1000,6000,6000,0
11756,1,491,4,2,1000,1,1,0
11756,3,1170,4,4,1000,1,1,0
11756,3,1171,4,5,1000,1,1,0
11756,3,1173,4,3,1000,1,1,0
11756,8,0,3,1,1000,7000,7000,0
11757,1,481,4,4,1000,1,1,0
11757,1,491,4,3,1000,1,1,0
11757,3,1170,4,6,1000,1,1,0
11757,3,1171,4,7,1000,1,1,0
11757,3,1172,4,5,1000,1,1,0
11757,3,1173,4,8,1000,1,1,0
11757,7,0,1,2,1000,280000000,280000000,0
11757,8,0,3,1,1000,14000,14000,0
11758,3,1354,4,1,1000,1,1,0
11759,3,1355,4,1,1000,1,1,0
11760,3,1356,4,1,1000,1,1,0
11761,3,1357,4,1,1000,1,1,0
11762,3,1358,4,1,1000,1,1,0
11763,3,1359,4,1,1000,1,1,0
11764,3,1360,4,1,1000,1,1,0
11765,3,1361,4,1,1000,1,1,0
11766,3,1362,4,1,1000,1,1,0
11767,3,1363,4,1,1000,1,1,0
11768,3,1364,4,1,1000,1,1,0
11769,3,1365,4,1,1000,1,1,0
11770,1,492,4,1,1000,1,1,0
11771,1,493,4,1,1000,1,1,0
11772,1,494,4,1,1000,1,1,0
11773,4,2,4,1,1000,1,1,0
11774,3,1366,4,1,1000,1,1,0
11775,3,1367,4,1,1000,1,1,0
11776,3,1368,4,1,1000,1,1,0
11777,3,1369,4,1,1000,1,1,0
11778,3,1370,4,1,1000,1,1,0
11779,3,1371,4,1,1000,1,1,0
11780,3,1372,4,1,1000,1,1,0
11781,3,1373,4,1,1000,1,1,0
11782,3,1374,4,1,1000,1,1,0
11783,3,1375,4,1,1000,1,1,0
11784,3,1376,4,1,1000,1,1,0
11785,3,1377,4,1,1000,1,1,0
11786,1,495,4,1,1000,1,1,0
11787,1,496,4,1,1000,1,1,0
11788,1,497,4,1,1000,1,1,0
11789,3,1378,4,1,1000,1,1,0
11790,3,1379,4,1,1000,1,1,0
11791,3,1380,4,1,1000,1,1,0
11792,3,1381,4,1,1000,1,1,0
11793,3,1382,4,1,1000,1,1,0
11794,3,1383,4,1,1000,1,1,0
11795,3,1384,4,1,1000,1,1,0
11796,3,1385,4,1,1000,1,1,0
11797,3,1386,4,1,1000,1,1,0
11798,3,1387,4,1,1000,1,1,0
11799,3,1388,4,1,1000,1,1,0
11800,3,1389,4,1,1000,1,1,0
11801,1,498,4,1,1000,1,1,0
11802,1,499,4,1,1000,1,1,0
11803,1,500,4,1,1000,1,1,0
11804,3,1339,4,2,1000,2,2,0
11804,8,0,3,1,1000,5000,5000,0
11805,3,1341,4,2,1000,2,2,0
11805,12,0,4,1,1000,2000,2000,0
11806,4,2,4,2,1000,10,10,0
11806,7,0,1,1,1000,100000000,100000000,0
11807,3,1338,4,2,1000,2,2,0
11807,3,1340,4,3,1000,2,2,0
11807,4,3,4,1,1000,3,3,0
11808,1,488,4,1,1000,2,2,0
11808,16,0,4,2,1000,5000,5000,0
11809,1,503,4,1,1000,1,1,0
11810,1,501,4,1,1000,1,1,0
11811,1,502,4,1,1000,1,1,0
11812,3,1390,4,1,1000,1,1,0
11813,3,1391,4,1,1000,1,1,0
11814,3,1392,4,1,1000,1,1,0
11815,3,1393,4,1,1000,1,1,0
11816,3,1394,4,1,1000,1,1,0
11817,3,1395,4,1,1000,1,1,0
11818,3,1396,4,1,1000,1,1,0
11819,3,1397,4,1,1000,1,1,0
11820,3,1398,4,1,1000,1,1,0
11821,3,1399,4,1,1000,1,1,0
11822,3,1400,4,1,1000,1,1,0
11823,3,1401,4,1,1000,1,1,0
11824,4,1,4,1,1000,1,1,0
11825,4,3,4,1,1000,1,1,0
11826,1,506,4,1,1000,1,1,0
11827,1,507,4,1,1000,1,1,0
11828,1,508,4,1,1000,1,1,0
11829,1,509,4,1,1000,1,1,0
11830,3,1410,4,1,1000,1,1,0
11831,3,1411,4,1,1000,1,1,0
11832,3,1412,4,1,1000,1,1,0
11833,3,1413,4,1,1000,1,1,0
11834,3,1414,4,1,1000,1,1,0
11835,3,1415,4,1,1000,1,1,0
11836,3,1416,4,1,1000,1,1,0
11837,3,1417,4,1,1000,1,1,0
11838,3,1418,4,1,1000,1,1,0
11839,3,1419,4,1,1000,1,1,0
11840,3,1420,4,1,1000,1,1,0
11841,3,1421,4,1,1000,1,1,0
11842,3,1422,4,1,1000,1,1,0
11843,3,1423,4,1,1000,1,1,0
11844,3,1424,4,1,1000,1,1,0
11845,3,1425,4,1,1000,1,1,0
11846,16,0,4,1,1000,100,100,0
11847,16,0,4,1,1000,200,200,0
11848,16,0,4,1,1000,500,500,0
11849,16,0,4,1,1000,800,800,0
11850,16,0,4,1,1000,1000,1000,0
11851,16,0,4,1,1000,1500,1500,0
11852,16,0,4,1,1000,5000,5000,0
11853,1,494,4,1,1000,1,1,0
11854,1,494,4,1,1000,1,1,1
11855,1,494,4,1,1000,1,1,2
11856,1,494,4,1,1000,1,1,3
11857,1,494,4,1,1000,1,1,4
11858,1,494,4,1,1000,1,1,5
11859,1,48,4,1,1000,1,1,0
11860,1,48,4,1,1000,1,1,1
11861,1,48,4,1,1000,1,1,2
11862,1,48,4,1,1000,1,1,3
11863,1,48,4,1,1000,1,1,4
11864,1,48,4,1,1000,1,1,5
11865,1,208,4,1,1000,1,1,0
11866,1,208,4,1,1000,1,1,1
11867,1,208,4,1,1000,1,1,2
11868,1,208,4,1,1000,1,1,3
11869,1,208,4,1,1000,1,1,4
11870,1,208,4,1,1000,1,1,5
11871,16,0,4,1,1000,500,500,0
11872,16,0,4,1,1000,3000,3000,0
11873,16,0,4,1,1000,8000,8000,0
11874,16,0,4,1,1000,20000,20000,0
11875,16,0,4,1,1000,50000,50000,0
11876,1,58,4,1,1000,1,1,0
11877,1,240,4,1,1000,1,1,0
11878,1,215,4,1,1000,1,1,0
11879,1,275,4,1,1000,1,1,0
11880,1,5001,4,1,1000,1,1,0
11881,1,335,4,1,1000,2,2,0
11882,1,445,4,1,1000,2,2,0
11883,1,488,4,1,1000,1,1,0
11884,1,475,4,1,1000,1,1,0
11885,1,510,4,1,1000,1,1,0
11886,1,511,4,1,1000,1,1,0
11887,1,512,4,1,1000,1,1,0
11888,3,1426,4,1,1000,1,1,0
11889,3,1427,4,1,1000,1,1,0
11890,3,1428,4,1,1000,1,1,0
11891,3,1429,4,1,1000,1,1,0
11892,3,1430,4,1,1000,1,1,0
11893,3,1431,4,1,1000,1,1,0
11894,3,1432,4,1,1000,1,1,0
11895,3,1433,4,1,1000,1,1,0
11896,3,1434,4,1,1000,1,1,0
11897,3,1435,4,1,1000,1,1,0
11898,3,1436,4,1,1000,1,1,0
11899,3,1437,4,1,1000,1,1,0
11900,8,0,3,1,1000,160,160,0
11900,12,0,4,2,1000,10,10,0
11901,8,0,3,1,1000,260,260,0
11901,12,0,4,2,1000,40,40,0
11902,8,0,3,1,1000,360,360,0
11902,12,0,4,2,1000,80,80,0
11903,8,0,3,1,1000,500,500,0
11903,12,0,4,2,1000,100,100,0
11904,1,513,4,1,1000,1,1,0
11905,1,514,4,1,1000,1,1,0
11906,1,515,4,1,1000,1,1,0
11907,3,1438,4,1,1000,1,1,0
11908,3,1439,4,1,1000,1,1,0
11909,3,1440,4,1,1000,1,1,0
11910,3,1441,4,1,1000,1,1,0
11911,3,1442,4,1,1000,1,1,0
11912,3,1443,4,1,1000,1,1,0
11913,3,1444,4,1,1000,1,1,0
11914,3,1445,4,1,1000,1,1,0
11915,3,1446,4,1,1000,1,1,0
11916,3,1447,4,1,1000,1,1,0
11917,3,1448,4,1,1000,1,1,0
11918,3,1449,4,1,1000,1,1,0
11919,26,0,4,0,1000,100,100,0
11920,26,0,4,0,1000,1000,1000,0
11921,26,0,4,0,1000,10000,10000,0
11922,26,0,4,0,1000,100000,100000,0
11923,26,0,4,0,1000,1000000,1000000,0
11924,3,1450,4,1,1000,1,1,0
11925,3,1451,4,1,1000,1,1,0
11926,3,1452,4,1,1000,1,1,0
11927,3,1453,4,1,1000,1,1,0
11928,3,1454,4,1,1000,1,1,0
11929,3,1455,4,1,1000,1,1,0
11930,3,1456,4,1,1000,1,1,0
11931,3,1457,4,1,1000,1,1,0
11932,3,1458,4,1,1000,1,1,0
11933,3,1459,4,1,1000,1,1,0
11934,3,1460,4,1,1000,1,1,0
11935,3,1461,4,1,1000,1,1,0
11936,3,1462,4,1,1000,1,1,0
11937,3,1463,4,1,1000,1,1,0
11938,3,1464,4,1,1000,1,1,0
11939,3,1465,4,1,1000,1,1,0
11940,1,516,4,1,1000,1,1,0
11941,1,517,4,1,1000,1,1,0
11942,1,518,4,1,1000,1,1,0
11943,1,519,4,1,1000,1,1,0
11944,1,445,4,1,1000,2,2,0
11945,1,488,4,1,1000,2,2,0
11946,1,475,4,1,1000,2,2,0
11947,14,0,6,0,1000,100,100,0
11948,14,0,6,0,1000,1000,1000,0
11949,14,0,6,0,1000,10000,10000,0
11950,14,0,6,0,1000,50000,50000,0
11951,3,1466,4,1,1000,1,1,0
11952,3,1467,4,1,1000,1,1,0
11953,3,1468,4,1,1000,1,1,0
11954,3,1469,4,1,1000,1,1,0
11955,3,1470,4,1,1000,1,1,0
11956,3,1471,4,1,1000,1,1,0
11957,3,1472,4,1,1000,1,1,0
11958,3,1473,4,1,1000,1,1,0
11959,3,1474,4,1,1000,1,1,0
11960,3,1475,4,1,1000,1,1,0
11961,3,1476,4,1,1000,1,1,0
11962,3,1477,4,1,1000,1,1,0
11963,3,1478,4,1,1000,1,1,0
11964,3,1479,4,1,1000,1,1,0
11965,3,1480,4,1,1000,1,1,0
11966,3,1481,4,1,1000,1,1,0
11967,3,1482,4,1,1000,1,1,0
11968,3,1483,4,1,1000,1,1,0
11969,3,1484,4,1,1000,1,1,0
11970,3,1485,4,1,1000,1,1,0
11971,3,1486,4,1,1000,1,1,0
11972,3,1487,4,1,1000,1,1,0
11973,3,1488,4,1,1000,1,1,0
11974,3,1489,4,1,1000,1,1,0
11975,1,520,4,1,1000,1,1,0
11976,1,521,4,1,1000,1,1,0
11977,1,522,4,1,1000,1,1,0
11978,1,523,4,1,1000,1,1,0
11979,1,524,4,1,1000,1,1,0
11980,1,525,4,1,1000,1,1,0
11981,1,256,4,1,1000,1,1,0
11981,4,2,4,2,1000,1,1,0
11982,1,452,4,1,1000,2,2,0
11983,1,357,4,1,1000,2,2,0
11984,1,58,6,1,1000,2,2,0
11985,1,240,4,1,1000,2,2,0
11986,1,215,4,1,1000,2,2,0
11987,1,275,4,1,1000,2,2,0
11988,1,5001,4,1,1000,2,2,0
11989,1,301,4,1,1000,1,1,0
11989,4,2,4,2,1000,1,1,0
11990,1,240,4,1,1000,1,1,0
11990,4,2,4,2,1000,1,1,0
11991,3,1490,4,1,1000,1,1,0
11992,3,1491,4,1,1000,1,1,0
11993,3,1492,4,1,1000,1,1,0
11994,3,1493,4,1,1000,1,1,0
11995,3,1494,4,1,1000,1,1,0
